f,m,method,err,time,name,n,t
$cos(tA)$,,EX,0.0,8.818068999999923,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,5.0,PA,0.9083139718947997,0.0149039999996603,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,18.0,PA,0.8501875014171673,0.07176400000025751,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,32.0,PA,0.7499224740978223,0.12233999999989464,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,45.0,PA,0.6668258073958664,0.17206799999985378,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,59.0,PA,0.5937130917448336,0.19983000000001994,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,73.0,PA,0.4524232863294536,0.29015099999969607,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,86.0,PA,0.007251873367809115,0.2496009999999842,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,100.0,PA,1.5020554468047954e-07,0.3633060000001933,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,113.0,PA,3.798069898163844e-13,0.37824399999999514,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,127.0,PA,3.7909832007557866e-14,0.4226880000001074,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,141.0,PA,3.7533929133343315e-14,0.4173470000000634,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,154.0,PA,3.776490385090675e-14,0.5567630000000463,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,168.0,PA,3.7628384016070605e-14,0.6605779999999868,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,182.0,PA,3.765866902364729e-14,0.6890900000003057,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,195.0,PA,3.7877137393489906e-14,0.836931000000277,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,209.0,PA,3.7876585287555484e-14,0.9517630000000281,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,222.0,PA,3.7835450991610033e-14,0.9480190000003859,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,236.0,PA,3.786585641874431e-14,1.0881679999997687,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,250.0,PA,3.7722813031396116e-14,1.2423710000002757,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,263.0,PA,3.7796382038761604e-14,1.324833000000126,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,277.0,PA,3.7756568376288186e-14,1.4445519999999306,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,291.0,PA,3.78261464858124e-14,1.4025490000003629,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,304.0,PA,3.784452422493255e-14,1.5277729999997973,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,318.0,PA,3.7835577320979696e-14,1.5759940000002644,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,331.0,PA,3.7835450991610033e-14,1.7762030000003506,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,345.0,PA,3.6623349759982616e-14,1.8904139999999643,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,359.0,PA,3.7879278479269814e-14,2.10249500000009,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,372.0,PA,3.781922550420305e-14,2.0249330000001464,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,386.0,PA,3.779516341087944e-14,2.1480540000002293,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,400.0,PA,3.7812047173627246e-14,3.078497999999854,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,5.0,RA-AAA1,1.0057310396261914,4.953977000000123,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,8.0,RA-AAA1,0.9347339090106354,7.349103000000014,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,11.0,RA-AAA1,0.9131212155816008,10.375633999999991,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,14.0,RA-AAA1,0.7968495957507471,13.826962000000094,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,18.0,RA-AAA1,0.7508899437207625,16.57823899999994,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,21.0,RA-AAA1,0.6636826479273521,18.485217999999804,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,24.0,RA-AAA1,0.6838329085973955,21.939120000000003,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,27.0,RA-AAA1,0.6364555122025296,25.011539000000084,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,31.0,RA-AAA1,0.6782652683512361,28.73751200000015,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,34.0,RA-AAA1,0.6297234275764892,31.467465000000175,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,37.0,RA-AAA1,0.6336362794992138,35.35222700000031,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,41.0,RA-AAA1,0.5810197799047889,40.476468999999724,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,44.0,RA-AAA1,0.5399791497802708,45.87009699999999,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,47.0,RA-AAA1,0.5392937122480418,52.78969300000017,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,50.0,RA-AAA1,0.5921233816586081,50.41840999999977,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,54.0,RA-AAA1,0.5477084582394556,57.336191999999755,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,57.0,RA-AAA1,0.5906169654718646,61.147877000000335,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,60.0,RA-AAA1,0.5279301999344002,56.89179899999999,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,63.0,RA-AAA1,0.5443736417676581,69.08592800000042,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,67.0,RA-AAA1,0.47011795114307703,71.96418199999971,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,70.0,RA-AAA1,0.4935681168657948,71.65203099999962,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,73.0,RA-AAA1,0.5090068397313813,66.11990400000013,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,77.0,RA-AAA1,0.5047199227943178,70.55121799999961,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,80.0,RA-AAA1,0.46937931864778437,68.96130300000004,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,83.0,RA-AAA1,0.4676740546291363,84.34436900000037,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,86.0,RA-AAA1,0.4587369271214071,81.17500100000052,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,90.0,RA-AAA1,0.4544700496921172,87.56590400000005,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,93.0,RA-AAA1,0.42014785282305417,88.84379699999954,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,96.0,RA-AAA1,0.3945280687379087,108.53214500000013,$H_{LE}^{h=0.04}$,888,5e-05
$cos(tA)$,100.0,RA-AAA1,0.3884467198178078,129.03821200000039,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,,EX,0.0,8.235571000000164,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,5.0,PA,1.610102621496705,0.20097699999951146,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,18.0,PA,1.2574322606307244,0.5512960000005478,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,32.0,PA,0.9424103570687455,0.23119800000040414,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,45.0,PA,0.7317835603377966,0.16269399999964662,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,59.0,PA,0.6085584634989608,0.23024400000031164,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,73.0,PA,0.4411307417862822,0.29227199999968434,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,86.0,PA,0.008297101511566889,0.3998250000004191,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,100.0,PA,1.2832244720142204e-07,0.47244599999976344,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,113.0,PA,1.843080828284353e-13,0.52107100000012,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,127.0,PA,5.1520921789581983e-14,0.5017949999992197,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,141.0,PA,5.214773012271339e-14,0.49513200000001234,$H_{LE}^{h=0.04}$,888,5e-05
$t sinc(tA)$,154.0,PA,5.2526526805393624e-14,0.6892299999999523,$H_{LE}^{h=0.04}$,888,5e-05
