f,m,method,err,time,name,n,t
$\cos(tA)$,94,PA,2.263931366990236e-15,0.31665000000066357,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,96,PA,2.263931366990236e-15,0.35653300000558374,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,98,PA,2.263931366990236e-15,0.41659700000309385,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,100,PA,2.263931366990236e-15,0.3262410000024829,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,102,PA,2.263931366990236e-15,0.3184340000007069,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,104,PA,2.263931366990236e-15,0.5510659999999916,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,106,PA,2.263931366990236e-15,0.36295999999856576,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,108,PA,2.263931366990236e-15,0.4663849999997183,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,110,PA,2.263931366990236e-15,0.4079920000003767,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,112,PA,2.263931366990236e-15,0.3895750000010594,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,114,PA,2.2773201840911077e-15,0.419065000001865,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,116,PA,2.263931366990236e-15,0.4046509999971022,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,118,PA,2.262394135780086e-15,0.38869200000044657,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,120,PA,2.2267209855828884e-15,0.4156230000007781,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,5,RA-AAA10,0.002830376197916005,3.0325190000003204,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,6,RA-AAA10,0.000490413744605612,2.5702689999961876,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,8,RA-AAA10,3.859260588393532e-06,2.868012999999337,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,10,RA-AAA10,4.8503413692450495e-15,2.9252069999929518,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,12,RA-AAA10,4.823259703517229e-15,2.9570220000023255,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,14,RA-AAA10,4.820934983690012e-15,3.771407000000181,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,16,RA-AAA10,4.758701276706408e-15,3.606806999996479,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,18,RA-AAA10,4.696636660356606e-15,3.02222299999994,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,20,RA-AAA10,4.6839075440915695e-15,4.560205000001588,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,22,RA-AAA10,4.655113335320286e-15,4.220194999994419,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,24,RA-AAA10,4.630362131402585e-15,4.963400000000547,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,26,RA-AAA10,4.6240103283095696e-15,6.490468999996665,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,28,RA-AAA10,4.613808425740494e-15,5.162787000001117,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,30,RA-AAA10,4.605176013657654e-15,3.625347999994119,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,32,RA-AAA10,4.603340716658237e-15,3.3015270000032615,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,34,RA-AAA10,4.591465975743306e-15,4.58963699999731,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,36,RA-AAA10,4.593762608372885e-15,6.287930999998935,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,38,RA-AAA10,4.594470653101837e-15,4.30023799999617,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,40,RA-AAA10,4.557138697302887e-15,4.040648000001966,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,42,RA-AAA10,4.548456362492184e-15,3.85450299999502,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,43,RA-AAA10,4.550980781540559e-15,3.8724870000005467,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,45,RA-AAA10,4.541581150693259e-15,3.9292270000005374,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,47,RA-AAA10,4.546232237573569e-15,4.227349000000686,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,49,RA-AAA10,4.5462200560801335e-15,3.902607000003627,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,51,RA-AAA10,4.5278188968624995e-15,4.368410999995831,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,53,RA-AAA10,4.525859764579401e-15,4.0267190000013215,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,55,RA-AAA10,4.517902828896539e-15,4.799388999999792,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,57,RA-AAA10,4.501327803813361e-15,5.503213000003598,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,59,RA-AAA10,4.504389977842221e-15,6.702539999998407,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,61,RA-AAA10,4.4807567733551584e-15,5.688332000005175,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,63,RA-AAA10,4.475505182920605e-15,9.66011100000469,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,65,RA-AAA10,4.4695960623432914e-15,11.278321000005235,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,67,RA-AAA10,4.4695493907935644e-15,14.532065999999759,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,69,RA-AAA10,4.468406795617139e-15,14.61948499999562,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,71,RA-AAA10,4.465661118169493e-15,13.932717999996385,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,73,RA-AAA10,4.464859727210018e-15,5.956629000000248,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,75,RA-AAA10,4.455256892553431e-15,5.336513999995077,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,77,RA-AAA10,4.451621328358211e-15,7.141074999999546,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,79,RA-AAA10,4.44791229189244e-15,6.255664999996952,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,81,RA-AAA10,4.438822123206301e-15,6.647852000001876,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,82,RA-AAA10,4.43845126704075e-15,5.816397999995388,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,84,RA-AAA10,4.425086428584551e-15,7.570960999997624,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,86,RA-AAA10,4.419107021021655e-15,8.353697999998985,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,88,RA-AAA10,4.413535548872388e-15,9.559992999995302,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,90,RA-AAA10,4.411596694279185e-15,7.115928999999596,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,92,RA-AAA10,4.399195730409996e-15,7.140588000002026,$H_{LE}^{h=0.04}$,888,1e-06
$\cos(tA)$,94,RA-AAA10,4.399588934426775e-15,7.616099999999278,$H_{LE}^{h=0.04}$,888,1e-06
