f,m,method,err,time,name,n,t
$\cos(tA)$,90,RA-AAA10,1.2993117629939036e-12,4.898090000000593,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,92,RA-AAA10,1.2975486633762101e-12,4.741898000000219,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,94,RA-AAA10,1.2966905471579974e-12,5.067268999999214,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,96,RA-AAA10,1.2951038467486085e-12,4.910382000000027,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,98,RA-AAA10,1.2937545306041583e-12,5.087910999998712,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,100,RA-AAA10,1.2901379718905393e-12,5.247623999999632,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,102,RA-AAA10,1.2893770864295524e-12,5.057302000001073,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,104,RA-AAA10,1.2845918848125039e-12,5.820915000000241,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,106,RA-AAA10,1.2820059982275396e-12,5.032354000000851,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,108,RA-AAA10,1.2788042812484076e-12,5.357180000000881,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,110,RA-AAA10,1.275594153152199e-12,5.419631000000663,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,112,RA-AAA10,1.271102254188069e-12,5.626978999998755,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,114,RA-AAA10,1.2706175634845999e-12,5.437471000001096,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,116,RA-AAA10,1.2793788766435563e-12,5.786396999999852,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,118,RA-AAA10,1.2701433406232003e-12,5.799654000000373,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,120,RA-AAA10,1.2612083654958566e-12,5.612967999999455,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,5,RA-AAA20,1.034410221450265,4.750020999999833,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,6,RA-AAA20,1.2212137259887605,5.029748000000836,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,8,RA-AAA20,1.2364129113011857,5.050304999998843,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,10,RA-AAA20,1.2301541908140754,4.968785000000935,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,12,RA-AAA20,1.3604976788204823,4.979345000001558,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,14,RA-AAA20,1.264693962420657,4.968167999999423,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,16,RA-AAA20,1.2336422404756102,5.294245999999475,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,18,RA-AAA20,1.0881877069830055,5.946196000000782,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,20,RA-AAA20,1.0897573662556035,5.022831999998743,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,22,RA-AAA20,1.0139800728556236,5.358819999999469,$H_{LE}^{h=0.04}$,888,2e-05
$\cos(tA)$,24,RA-AAA20,0.811163226392529,5.365777999999409,$H_{LE}^{h=0.04}$,888,2e-05
