f,m,method,err,time,name,n,t
$t sinc(tA)$,165.0,RA-AAA3,9.954298647345338e-12,21.819519000000128,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,175.0,RA-AAA3,1.0836884369433455e-13,23.19473199999993,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,185.0,RA-AAA3,8.590087803125657e-14,24.45841100000007,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,195.0,RA-AAA3,8.584450891878068e-14,29.26997899999992,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,205.0,RA-AAA3,7.927747089630349e-14,31.578140999999732,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,215.0,RA-AAA3,7.447310640646195e-14,30.264396000000033,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,225.0,RA-AAA3,7.390726377817415e-14,33.786415000000034,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,235.0,RA-AAA3,6.963361071539299e-14,34.20288299999993,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,245.0,RA-AAA3,6.537550760311754e-14,42.47413199999983,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,255.0,RA-AAA3,6.193667978799937e-14,75.61845799999992,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,265.0,RA-AAA3,6.029178844784784e-14,36.99373699999978,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,275.0,RA-AAA3,5.926964574214007e-14,38.732622999999876,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,285.0,RA-AAA3,5.743975418359743e-14,40.48361200000045,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,296.0,RA-AAA3,5.578226667349267e-14,42.12595999999985,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,5.0,RA-AAA5,0.7565115571226143,0.5699939999999515,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,15.0,RA-AAA5,0.5267701888477916,2.7383089999998447,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,25.0,RA-AAA5,0.5433774638659845,3.222301000000243,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,35.0,RA-AAA5,0.47728051388990667,4.426226999999926,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,45.0,RA-AAA5,0.3986092431119864,6.037354999999934,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,55.0,RA-AAA5,0.39006286916312644,8.196061999999984,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,65.0,RA-AAA5,0.2710507976007805,8.501463999999942,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,75.0,RA-AAA5,0.23835967706233066,9.664999999999964,$H_{LE}^{h=0.07}$,316,5e-05
$t sinc(tA)$,85.0,RA-AAA5,0.19211019934547063,10.968766999999843,$H_{LE}^{h=0.07}$,316,5e-05
